label,text
1,"@PatriaGintings Yeah, the work hard play hard manifesto needs a 'help a lot' insert "
1,@xXFriendXx Hardly any homework is streching it a bit but there is 20 years of historie and science more to learn lol  XX
0,@AK618 ohhh... o.O sorry  haha well I know what link you'll never be clicking again.... xD
0,omg just noticed i'm past 300 tweets... i had an awesome idea for what i was going to write for my 300th 
1,"@nikieggert BTW, I hope your arse cheek is OK. "
0,i really love adam lambert but he;s not on twitter!!! 
0,"@amandabynes Sorry to hear that, that is BAD NEWS! "
0,I can't believe @bmdakin &quot;The Bear&quot; is gone! The end of an era 
1,"@Jonasgirly1209 yeah i love that song too  and nope not yet, but i'd love to know your name "
0,@Charlieks Me too. Obviously heh. Im so tired right now. And youtube is currently being faggy and not working properly on my phone 
1,"Getting ready to eat some soup  Delicious chicken noodle mm mm good! Actually, scratch that cause its not Campbells, its Lipton"
1,@rockon365 thanks. 
1,Still not home from my night out 
0,Its chilly n lonley n this livingroom 
1,@BlokesLib lol...but how could I ever get sick of hearing from my fav Aussie?  *does the happy day off dance*
1,@HazalSelena yes O_o HAHA  I hope you'll like the intro  and don't you dare leave me again ;) or I'll kick your ass  lmao
0,"@mandiiurie  that really sux!  I wish I could do sumthing 4 u... :,("
0,Either my dog or my sister's dog is going to have to get fixed! Her dog keeps trying to hump mine 
1,Such a great season finale to Dollhouse!  Loved it! Can't wait for season 2!
0,@ScruffyPanther awww no.... that'd mean i was pretending   x
1,forgot to address the last tweet to Jade. My bad. Haha 
1,"@Erikazilla oh no lol just two, one is orange and white and then I have the gray one. I posted a pic on tumblr today. "
1,"@RDBONES Doing quite well, thank you and how's that cool weather "
0,"iPhones going, so must I "
0,"@alexforbes I know. It was not easy to write those words, but I felt under his pressure and frusteration it was natural. "
0,"okay tweople, i need some sleep. such a long and strange day "
1,Not looking forward to maths calk tomorrow... But am looking forward to animal crossing with @EMMALPN 
1,@chaarliex JAJAJAJA!  17 again ;P
1,"@mcr_fan_club i know it , of course  you seem like you annoyin at me lol am i wrong? =D"
1,@ZoeDannielle Yerrr Haha!! It'll be great tonight ;) it's supposed to be really good 
0,@YumiFujii I'm turning 35 years old this year... 
1,@linnetwoods  after we  spoke about your  e book   guess who I got followed by immediately  
1,@POOHFEET yeah best laughing fit. Best movie too...love that line. It's got some nice one liners. 
0,"@kkpalmer89 your invited to everything! Haha, but I ment you,me,ariel need to do pinkberrry. We never get alone time anymore  hahaha"
1,@Fingolfin_UK whoops! As long as you didn't strim the cable whilst in use 
0,@RebeccaBlack_ oh sweets... 
1,My name is Danny Lonestar! Its appropriate 
0,@Dame_Kelz nothingggggggggg!! still on the job/man hunt. *sigh* nothing yet  lol
0,anyone else watching the movie on e? wtf is going on there - I am soooo flipping lost!  #timecode
1,@pickleberries You're right about that - I'm SOO picky about how I have my iTunes library and iPod set up. 
0,@JaymeROXann And it's twice as hard to be motivated to find something to do when your bored. 
1,"@jeffgerstmann I complete agreement Dude, I'm about halfway and it's still trucking "
0,Cell is dying  so prolly no more tweets tonight.
0,"@veeisme But you guys get lots of rain, no? We have no rain over here. "
0,I'm scared to watch a scary movie by myself  Someone callll 
1,@Whisper63 Most definitely!! They're my best work!!!! 
1,"@AbbyMuppet Wow, nothing really.... glad you had a. nice time....was Oliver good? "
1,I had a fun day today  who wants to do something else this week?
1,@mizcosb2u Good morning! 
0,@BrassyCassy ... I wish I had my sister back. 
0,@charlieskies uh-oh.  **hugs**
1,"@McJayxo hahaha, thats funny "
1,"@HartHanson Hi Mr Hanson      Eric sent me an autograph (what a lovely kiddo), hehe.. so can I get your autograph too? Please? =D?"
1,@vivayn I really did  I didn't know anyone who liked True Blood until today! haha! I touched Stephen's arm  made my day.
1,@Anthony_y_Tony yesssssssssssssssssssss 
1,I just drank milk out of the carton. 
1,"@Faulsey LOL... I never had it on GBA, though I did get the re-release on the PS1. Nothing but pure awesome. "
0,"@BREEawNUHH, Oh that's me. "
1,@blueparrot2 have fun!! lol  x
1,@BeeswaxOverdryv: Indeed! But it's one advantage of having the older model. Glass and metal. Solid as a rock. 
0,"OK, Since no-one wants to see my paintings I won't be posting them again unless requested to do so . There , happy now are we ? "
0,Just woke up and i need to be ready to leave at 8:20 :/. Im so hungry it actually hurts 
0,"i cant type, so sorry if oyou can sread what i say on msn ore anythign my fingggres r lieik popsicles "
1,gonna make tour graphics.. 
1,@GenKreton OMG. You're the only one to give me a serious answer &amp; I know it's serious bc I've heard that before. 
0,@lostlovely was it? I feel more like an evil person that's going to Hell for saying it! 
0,Boo hoo hoo  Got to go to minor injuries hospital to look at my finger. Its still bleeding heavily. I DONT like hospitals *sulks*
0,@Ohmahlanta I second that!  Anything wrong in particular?
1,I just got an auto DM that made me smile. 1 in 10k  @WoWsource assumed I was playing WOW and missed his tweet
1,OH MY DAYSSS AND EXACTLY NINE WEEKS FROM TODAY I SHALL BE ON MY MERRY WAY TO PICCADILLY TO GET A TRAIN TO HAMPSHIREEEEEE!  
0,"@janke731 I hate it when it rains a lot too  We're getting some rain tomorrow during the party, that'll be fun *eye roll*"
0,Damn. Just woke up. Rushing as I was supposed to be AT Blodgett in 10 minutes 
1,#FollowFriday @KristineRusch is a genius writer. Her books &amp; Tweets are fantastic reads. She's wonderous! You'll LOVE her. 
1,burning photos of KLT's house to a CD for the Realtor.     At least I can say they are done right.
1,But its kinda sad tho cause i'll miss everyone.   Especially the people close to my heart. 
1,"@raqualak well, you know i'm pre good mates with him, and i guess it just rubbed off on me, i'm like, saint like "
0,@WeeLaura Sorry abt the back. @Jryanlaw turned us on to Firefly Sweet Tea Vodka last night. Will send you case. 
1,@missashleyn  I'm just sick of seeing the same cookie-cutter white heterosexual mass-produced Idols.  Adam's a breath of fresh air.  
1,@dzse at my dad 
1,@maikeru76 hahaha!!! I love that spirit!! Well no weird flu!!  medication is killing me until we get a surgery date-but U make me smile!
0,@SusanB328  Clean Me!
0,I've managed 2 send an mms since #3.0 but when I received 1 it was the normal link to o2.co.uk/m  I hope this is sorted by the end of 2nyt
1,"@Mum_of_Six aww, thanks   Nothing that a day of sleep won't fix ... madness!"
1,@helenax33 everytime you quote hot fuzz i want to watch it! sad that i know what you're quoting even when you don't say  HOT FUZZ RULES!!!
1,@cinebo You're welcome! @airofina nice work!! 
0,@billiemcfly yer lol x u were well lucky u got like well long wiv them i only got like 2seconds!!  ive put a few up x
0,"@brookeburke I dont know what my gym even looks like anymore, thats how long it's been since Ive gone "
1,"@patriciannroque Do not make me envious. I'm bitter already. Luckily, No Doubt and Paramore would make up for it. "
0,Can't make the #tuesdaytweetup tonight as I'm working til 8 
1,@prrivera07 just pretend you are lol 
1,awww...&quot;Peter Pan and Wendy turned out fine...so won't you fly with me&quot; 
0,@JennyRosePetal Oh honey. I am so sorry for your mummy  I hope she finds another job really soon *nosetap*
0,i want to be someone's #celebcrush *sighs dreamily* 
1,@leanrocks  Thanks!
1,[Wrong!] @_ayoobeez --- your the skank.  http://tinyurl.com/q8lrnv
0,@meganistkrieg crap i just got your tweet and my mom already left  but having sex with me is basically the same thing so....
0,Where's my sunshine @DONDITO? 
0,just woke up. my throat hurts soi bad 
1,"going to bed now, trying to finish off eclipse by the weekend "
0,ugh ... two important exams today 
1,"@nakayoshix Haha, I just did. "
0,"@xxkassyxx  so if I dont get pit Im getting the best seats I can!! Fuck they might not even offer pit  just hope, I get anxiety over this"
1,@izzyreed Followed.  #andyhurleyday #andyhurleyday #andyhurleyday
0,@jbdf ohhh got it 
1,@Mahaleris Good Morning! Only our mutual followers saw that but there is a way to make it go to public time line &amp; it's annoying me. 
1,Barely finding time right now to watch IDOL's Top 10 on Larry King from last week. I really love Gokey &amp; Adam!  K shhh back 2 watchin 
0,@Nicklecitybully lmao whats up jerkie?lmao.................arm still hurts 
1,"@youcollme g'nite, tweet dreams "
0,"@mandy2610 and @esko yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)"
0,Sleep time I need to be up in 4 hours 
1,"Camilla ,  I Think im in Dream Coz  i Talkin To You "
0,really aww  well i have to get off soon too cuz of the storm thats outside right now 
1,@MyCrookedTeeth Movies mannn.  ï¿½3 or something silly.
1,"@AlisonBlaire  You pull out the pan flute, &amp;Ill grab my tambourine! "
1,"@Crazy4Crystal Thank you so much! My passion... music, movies, love, ladies, and making dreams come true "
0,Ugh. More writer's block. 
1,@fuzzilu   have fun I'm now going to do some parcels before hubby gets back and sees I've done nothing! eeekk - laters everyone x
1,"@Future_BrandNu i don't do it officially..it has been word of mouth, but i should look into starting. hehe  would be fun."
1,"@blickbuster Massa loves this track, so that would be nice "
1,@lend4health thats great  congrats!I think Ir emember you saying it took you awhile to sell it
1,@MrLambertPress Aw kwl will register on that 2moz then 
1,You know what? Fuck my fingers. FUCK THEM. 
1,@nuttycow even harsher !! 
0,@nkotblvr really?? I don't think I could afford it right now 
1,"@havenward exactly, it's classic comic-bad. I love Stan for his imagination but that initial writing is just... not good "
1,@babyxshark - Breathe - 1 - 2 - 3 
1,Back in a bit tweets.  
1,@liako it's nice you feel comfortable doing &quot;the twitter&quot; in front of your brother 
1,&quot;see what you do is sell it to the highest bidder&quot; haha probably the funniest thing i heard all night. 
1,Hmm... new blog post on http://ashleywrimo.blogspot.com/! 
0,"damn it! Just put curry powder in my chilli by mistake.  have been looking forward to that all day, god knows what it will taste like now!"
0,Feelin' empty 
0,"Just finished her tennis match... Lost tho  6-3, 1-6, 4-6"
1,@JohnLowell Hey!!! guess who is on Twitter now?!?!?!?!  Follow MEEE!
1,@KellyOlexa We save soooooo much $ w/ our gardens 
1,"@hiabowman good  off to sleep, night!"
1,"@brookehaskins 07 !!! It's bloody quick,, even my gran could drift it   http://twitpic.com/4ja93"
1,"Will spend the rest of the night with Brothers &amp; Sisters. Not mine, but the TV series "
0,"@totalgunner Nurofen and marijuana, usually. But I'm lacking the latter currently. "
1,"just got a twitter, need some followers "
1,@captainboo Haha...thanks Liz. I never really knew I had an accent. 
1,listening to off the deep end again. 
0,"@_crc_ -Bad day 4 me Chris. My calendar 4 Aug was emptied 2day. U know what lm talking about. Not gonna be a crazy hater, just really sad "
0,"I hate when I have popped out windows in FF3, because if I close then it saves the popped out windows as tabs, not my actual tabs "
0,@tommcfly oh thats where the smell's coming from. hahahaha. still disapointed ure writing songs for other useless people! 
1,"@_doodle Just watch the first minute, you'll see... "
1,"@ahoova Thanks, that was gonna be my next tweet...You the man  Figuratively speaking "
0,@calvinharris sorry i'm not at your gig tonight. i had to sell my ticket 
1,@Mariafh yep it's definately a good piece of advice 
0,@nickvampie you are not nice to me 
0,"@organdon4life I think Bella is in twitter time out   I tried calling her and she didn't even answer her phone, she better have an excuse!"
0,i missed the pauls boutique launch in topshop 
1,@likeomgitserika haha. Yup! I had to find the strongest cologne after watching SAW 5. LOL.  Scents sorta affect the unconscious. 
1,"@officialTila I fell asleep! For a few hours! Nice booty shot! =D Your hair tho, your seems different from yesterday. "
1,Please i want to be at least on top 20 LOL  http://bit.ly/lU4Ot
0,@AnnLinny  miss you too! Just read your messages! wish we could be somewhere else now 
1,@tezzer57 Morning my lovely  xx
1,@PlusLadyG later hon..meds are doing their magic..talk to u later 
