label,text
0,user crap i just got your tweet and my mom already left  but having sex with me is basically the same thing so....
0,where's my sunshine user? 
0,just woke up. my throat hurts soi bad 
1,"going to bed now, trying to finish off eclipse by the weekend "
0,ugh ... two important exams today 
1,"user haha, i just did. "
0,"user  so if i dont get pit im getting the best seats i can!! fuck they might not even offer pit  just hope, i get anxiety over this"
1,user followed.  andyhurleyday andyhurleyday andyhurleyday
0,user oh got it 
1,user good morning! only our mutual followers saw that but there is a way to make it go to public time line amp; it's annoying me. 
1,barely finding time right now to watch idol's top 10 on larry king from last week. i really love gokey amp; adam!  k sh back to watchin 
0,user lmao whats up jerkie?lmao.................arm still hurts 
1,"user g'nite, tweet dreams "
0,"user and user yea, just confirmed that this game indeed is already patched...  lol guess you'll have to help me tomorrow ;"
0,sleep time i need to be up in for hours 
1,"camilla ,  i think im in dream coz  i talkin to you "
0,really aww  well i have to get off soon too cuz of the storm thats outside right now 
1,user movies man.  3 or something silly.
1,"user  you pull out the pan flute, amp;ill grab my tambourine! "
1,"user thank you so much! my passion... music, movies, love, ladies, and making dreams come true "
0,ugh. more writer's block. 
1,user   have fun i'm now going to do some parcels before hubby gets back and sees i've done nothing! ekk - laters everyone x
1,"user i don't do it officially..it has been word of mouth, but i should look into starting. hehe  would be fun."
1,"user massa loves this track, so that would be nice "
1,user thats great  congrats!i think ir emember you saying it took you awhile to sell it
1,user aw kwl will register on that 2moz then 
1,you know what? fuck my fingers. fuck them. 
1,user even harsher !! 
0,user really?? i don't think i could afford it right now 
1,"user exactly, it's classic comic-bad. i love stan for his imagination but that initial writing is just... not good "
1,user - breathe - 1 - to - 3 
1,back in a bit tweets.  
1,user it's nice you feel comfortable doing quot;the twitterquot; in front of your brother 
1,quot;see what you do is sell it to the highest bidderquot; haha probably the funniest thing i heard all night. 
1,hmm... new blog post on http 
0,"damn it! just put curry powder in my chilli by mistake.  have been looking forward to that all day, god knows what it will taste like now!"
0,feelin' empty 
0,"just finished her tennis match... lost tho  6-3, 1-6, 4-6"
1,user hey!!! guess who is on twitter now?!?!?!?!  follow me!
1,user we save so much  w our gardens 
1,"user good  off to sleep, night!"
1,"user 07 !!! it's bloody quick,, even my gran could drift it   http"
1,"will spend the rest of the night with brothers amp; sisters. not mine, but the tv series "
0,"user nurofen and marijuana, usually. but i'm lacking the latter currently. "
1,"just got a twitter, need some followers "
1,user haha...thanks liz. i never really knew i had an accent. 
1,listening to off the deep end again. 
0,"user -bad day for me chris. my calendar for aug was emptied 2day. you know what lm talking about. not gonna be a crazy hater, just really sad "
0,"i hate when i have popped out windows in ff3, because if i close then it saves the popped out windows as tabs, not my actual tabs "
0,user oh thats where the smell's coming from. hahahaha. still disapointed ure writing songs for other useless people! 
1,"user just watch the first minute, you'll see... "
1,"user thanks, that was gonna be my next tweet...you the man  figuratively speaking "
0,user sorry i'm not at your gig tonight. i had to sell my ticket 
1,user yep it's definately a good piece of advice 
0,user you are not nice to me 
0,"user i think bella is in twitter time out   i tried calling her and she didn't even answer her phone, she better have an excuse!"
0,i missed the pauls boutique launch in topshop 
1,user haha. yup! i had to find the strongest cologne after watching saw 5. lol.  scents sorta affect the unconscious. 
1,"user i fell asleep! for a few hours! nice booty shot! d your hair tho, your seems different from yesterday. "
1,please i want to be at least on top 20 lol  http
0,user  miss you too! just read your messages! wish we could be somewhere else now 
1,user morning my lovely  xx
1,user later hon..meds are doing their magic..talk to you later 
0,"well, there's the good head i had enjoyed for the past day. feel like shit now and i don't think it's the hangover. "
1,"user i already have plans for a new badger channel, albeit in 30 second instalments "
0,i feel soo sick  i have a bad feeling for today...
0,"user hot and sunny here, but i'm cleaning "
0,user does not happen to me either  lol
1,user jus pray that the synonym doesnt prevail today 
0,"shopping for beds at ikea. a twin is a little to short for me, but my room won't fit a queen i think "
0,like 6 of my online friends have fallen foul of this bug  virus that is going around and seems to make you really nauseous 
1,user aha speaking german  haha maybe i should send some stuff in italian ;
1,user i got some chocolate milk  you want some?
1,user oh hey! enjoy manila  how i wish i can go to the concert. you guys are like one of my favorite bands!
0,user aww  iz was fussing all night too. his nose us running and he was coughing. hope little a feels better soon
1,user 81?    wow!  you really stuck with it!  is it because it feels kind of non-fictiony?
0,user yes i think so ot again. 
1,user aw your so cute  who wouldn't want to follow you 
0,she ate my face  but sharks are fish too!
0,"omg, when we left the vernissage, it was down pouring   i totally got drenched in my dress "
0,user awh no  you been to a dodgy electronic shop and tried?
1,user  hey wanda great to tweet with you and many thanks for the info re dobro and what a fantastic sound. son house is a fav of mine 
1,user dude! i'm probably going to be back down in late july. maybe we connect again then! hope all went well at the conference 
0,user xeno! pls upload son! our pics with papa jeff! and the band! gah! i hope youre feeling better now despite missing you know who 
0,user i live in boston and still couldnt even go the launch party 
1,user def one to work on  thanks for sharing the pic- so perfect..manly man w war game and bling bling
1,i just have a random feeling to go out and swim at a beach  ... guess why??
1,user what like the right mirror or lamps and pictures on walls.lol  xoxo
0,user i'm so bummed i'm gonna miss user's show again on sunday. i have a house call during that time slot  wah!
1,user im doing good.are you still taking ppls pics for you demi vid??? and i hope you have a fun time at the movies. 
1,who wants to go see the hanna montanna movie with me  it will be like hsm only worst... i mean... better?
1,user got a grade of 100100 on user.  check it out:  http whohoo yaho and yehha now what 
1,user of course you will.  
1,"user lol, well that's fair enough "
0,"watched the duchess tonight. what a great movie, but such a sad story  oh and i did battle with a spider the size of my fist."
0,downloading the to nba game 7's and new family guy from last night...still trying to find the game season finale 
1,"user im good too thanks babe, headache from hell though! really!!? get over to the u.k, its boiling here "
0,user  which ones? thanks for telling me
1,"user thank you love, same to you "
1,i wanna wake up in vegas 
1,"wooh, amnest gig on tuesday. "
0,"user haha!!!  secret, can't say?     crying now  lol"
1,user oh... found it! ?i thought you downloaded it. thanks! 
1,user sque.......wow.....jon loves jonland today 
0,just about to set off for leeds.. the joys of the leeds etap hotel await 
0,user it started off slow?  well i hope the rest of your day is as beautiful as you are ;
0,"user same, we've tried obvious ways but might have to think harder  xx"
1,user best of luck!!! 
1,i need to learn how to speak korean!! 
1,user haha! can't forget that evah 
1,back to cg. gotta start over yet again. gr! 
1,"user yep, that's what i am saying. i didn't try them all, but i remember it being okay, not fabulous.  41a can  for bottles"
